s,name,country_name
http://www.wikidata.org/entity/Q284817,Sehlabathebe National Park,Lesotho
http://www.wikidata.org/entity/Q284886,Campen Lighthouse,Germany
http://www.wikidata.org/entity/Q2849579,Anghel Saligny metro station,Romania
http://www.wikidata.org/entity/Q28500,Stadio Renzo Barbera,Italy
http://www.wikidata.org/entity/Q285196,House of the Vestals,Italy
http://www.wikidata.org/entity/Q28532105,Aksai Post Station,Russia
http://www.wikidata.org/entity/Q285468,Hashima Island,Japan
http://www.wikidata.org/entity/Q2854954,Wayang Museum,Indonesia
http://www.wikidata.org/entity/Q28549691,Madame Tussauds Vienna,Austria
http://www.wikidata.org/entity/Q28549729,Studio Simi,Italy
http://www.wikidata.org/entity/Q2855863,El Portal,Guatemala
http://www.wikidata.org/entity/Q2859115,Apărătorii Patriei metro station,Romania
http://www.wikidata.org/entity/Q285913,Blaha Lujza tér,Hungary
http://www.wikidata.org/entity/Q2859185,New England Aquarium,United States of America
http://www.wikidata.org/entity/Q2859916,Arc du Cinquantenaire,Belgium
http://www.wikidata.org/entity/Q2860025,Causey Arch,United Kingdom
http://www.wikidata.org/entity/Q28600498,Powder Cellar Museum,Russia
http://www.wikidata.org/entity/Q28604,Maskowskaya line,Belarus
http://www.wikidata.org/entity/Q286044,Mumbai Pune Expressway,India
http://www.wikidata.org/entity/Q2860466,Yugoslav Film Archive,Serbia
http://www.wikidata.org/entity/Q2861654,Arlington Arts Center,United States of America
http://www.wikidata.org/entity/Q286426,Musawarat,Sudan
http://www.wikidata.org/entity/Q2864551,Art Mûr,Canada
http://www.wikidata.org/entity/Q28654544,War Childhood Museum,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q28662170,Central Bank Visitor Center,Armenia
http://www.wikidata.org/entity/Q286666,Southgate tube station,United Kingdom
http://www.wikidata.org/entity/Q28667187,Ivan Krylov museum,Russia
http://www.wikidata.org/entity/Q2867017,State Farm Center,United States of America
http://www.wikidata.org/entity/Q2870183,Philadelphia History Museum,United States of America
http://www.wikidata.org/entity/Q28716288,Erbil Civilization Museum,Iraq
http://www.wikidata.org/entity/Q28716402,Museum of Samerra,Iraq
http://www.wikidata.org/entity/Q2871866,Aurel Vlaicu metro station,Romania
http://www.wikidata.org/entity/Q2871928,Aurora Place,Australia
http://www.wikidata.org/entity/Q2872154,Australia Square,Australia
http://www.wikidata.org/entity/Q2872940,A88 autoroute,France
http://www.wikidata.org/entity/Q2873102,Autzen Stadium,United States of America
http://www.wikidata.org/entity/Q28735552,Hamn,Sweden
http://www.wikidata.org/entity/Q28736347,Brahmshaus,Germany
http://www.wikidata.org/entity/Q28736367,Etihad Museum,United Arab Emirates
http://www.wikidata.org/entity/Q2874177,Dordrechts Museum,Netherlands
http://www.wikidata.org/entity/Q2874311,Aviatorilor metro station,Romania
http://www.wikidata.org/entity/Q28745374,Brahms-Museum,Germany
http://www.wikidata.org/entity/Q2875188,Europaplein,Netherlands
http://www.wikidata.org/entity/Q287552,Hansaplatz metro station,Germany
http://www.wikidata.org/entity/Q2875740,Yeager Airport,United States of America
http://www.wikidata.org/entity/Q28757675,Montevideo Cannabis Museum,Uruguay
http://www.wikidata.org/entity/Q2876050,Presidente Castro Pinto International Airport,Brazil
http://www.wikidata.org/entity/Q2876423,Aïssat Idir Station,Algeria
http://www.wikidata.org/entity/Q28769,Ming Xiaoling,People's Republic of China
http://www.wikidata.org/entity/Q287724,Tyssedal Hydroelectric Power Station,Norway
http://www.wikidata.org/entity/Q2877453,Sail Tower,Israel
http://www.wikidata.org/entity/Q28785,Sacré-Cœur,France
http://www.wikidata.org/entity/Q2880871,Moqui Cave,United States of America
http://www.wikidata.org/entity/Q288109,Fondo,Spain
http://www.wikidata.org/entity/Q2881656,Baltimore Convention Center,United States of America
http://www.wikidata.org/entity/Q28834350,Dougherty Auditorium,United States of America
http://www.wikidata.org/entity/Q2883637,Metro Tlaltenco,Mexico
http://www.wikidata.org/entity/Q2883718,Baquedano metro station,Chile
http://www.wikidata.org/entity/Q28837838,Changsha Museum,People's Republic of China
http://www.wikidata.org/entity/Q28840432,Gustav Mahler Stube,Italy
http://www.wikidata.org/entity/Q2884122,Los Molinos Dam,Argentina
http://www.wikidata.org/entity/Q2884938,Duncan Dam,Canada
http://www.wikidata.org/entity/Q2885001,Barrage Vauban,France
http://www.wikidata.org/entity/Q2885002,Wilson Dam,United States of America
http://www.wikidata.org/entity/Q2885035,Émosson Dam,Switzerland
http://www.wikidata.org/entity/Q2885053,Bimont Dam,France
http://www.wikidata.org/entity/Q2885058,Bissorte Dam,France
http://www.wikidata.org/entity/Q2885061,Big Bend Dam,United States of America
http://www.wikidata.org/entity/Q2885149,Hōnen'ike Dam,Japan
http://www.wikidata.org/entity/Q2885236,Minamiaiki Dam,Japan
http://www.wikidata.org/entity/Q2885258,Petit-Saut Dam,France
http://www.wikidata.org/entity/Q2885403,Priest Rapids Dam,United States of America
http://www.wikidata.org/entity/Q2885443,Péligre Dam,Haiti
http://www.wikidata.org/entity/Q2885448,Sélingué Dam,Mali
http://www.wikidata.org/entity/Q2885653,barrière d’Enfer,France
http://www.wikidata.org/entity/Q28864527,Grammy Museum Experience,United States of America
http://www.wikidata.org/entity/Q2887076,Sainte-Jeanne-d'Arc,France
http://www.wikidata.org/entity/Q2887254,Basmane railway station,Turkey
http://www.wikidata.org/entity/Q2890014,Victoria Bridge,Canada
http://www.wikidata.org/entity/Q2890014,Victoria Bridge,New Zealand
http://www.wikidata.org/entity/Q2890014,Victoria Bridge,United Kingdom
http://www.wikidata.org/entity/Q289034,Small Carpathian Museum,Slovakia
http://www.wikidata.org/entity/Q2892529,Lužiny,Czech Republic
http://www.wikidata.org/entity/Q28934,Brussels Airport,Belgium
http://www.wikidata.org/entity/Q2893436,Rio Branco Palace,Brazil
http://www.wikidata.org/entity/Q2893679,Beekkant metro station,Belgium
http://www.wikidata.org/entity/Q2893962,Fred F. French Building,United States of America
http://www.wikidata.org/entity/Q2894419,Jardin Musée de Limeuil,France
http://www.wikidata.org/entity/Q2894514,Cerdanyola Museum,Spain
http://www.wikidata.org/entity/Q2894593,Bell Atlantic Tower,United States of America
http://www.wikidata.org/entity/Q289466,Dinosaur Provincial Park,Canada
http://www.wikidata.org/entity/Q2895493,Boston Light,United States of America
http://www.wikidata.org/entity/Q2897264,Isrotel Tower,Israel
http://www.wikidata.org/entity/Q2897273,Fallen Monument Park,Russia
http://www.wikidata.org/entity/Q2897303,Marganit Tower,Israel
http://www.wikidata.org/entity/Q289771,Charlottenburg Town Hall,Germany
http://www.wikidata.org/entity/Q2898265,Ohio State Reformatory,United States of America
http://www.wikidata.org/entity/Q289972,Geneva International Airport,Switzerland
http://www.wikidata.org/entity/Q2899925,First International Bank Tower,Israel
http://www.wikidata.org/entity/Q2900249,Golan Archaeological Museum,Israel
http://www.wikidata.org/entity/Q2900856,Romema Arena,Israel
http://www.wikidata.org/entity/Q2901276,Dag Hammarskjöld Library,United States of America
http://www.wikidata.org/entity/Q29014,Millennium Dome,United Kingdom
http://www.wikidata.org/entity/Q290234,Stadion der Freundschaft,Germany
http://www.wikidata.org/entity/Q2902416,Bignami metro station,Italy
http://www.wikidata.org/entity/Q2902750,Janco Dada Museum,Israel
http://www.wikidata.org/entity/Q2903198,Birya Fortress,Israel
http://www.wikidata.org/entity/Q2904080,Montreal Biodome,Canada
http://www.wikidata.org/entity/Q29043488,Santiago Bernabéu,Spain
http://www.wikidata.org/entity/Q2904556,Israeli National Maritime Museum,Israel
http://www.wikidata.org/entity/Q2904609,Bisceglie metro station,Italy
http://www.wikidata.org/entity/Q2905872,La Pyramide,Ivory Coast
http://www.wikidata.org/entity/Q2907,Sucre,Bolivia
http://www.wikidata.org/entity/Q29070,Borobudur Temple Compounds,Indonesia
http://www.wikidata.org/entity/Q29075818,Navajo Nation Museum,United States of America
http://www.wikidata.org/entity/Q2908788,Leonardo City Tower Hotel,Israel
http://www.wikidata.org/entity/Q29097310,Alcatraz East,United States of America
http://www.wikidata.org/entity/Q29098313,Greentown Glass Museum,United States of America
http://www.wikidata.org/entity/Q2910505,Boone Pickens Stadium,United States of America
http://www.wikidata.org/entity/Q291093,Pont Mirabeau,France
http://www.wikidata.org/entity/Q2912841,Liberation War Museum,Bangladesh
http://www.wikidata.org/entity/Q291304,Chase Tower,United States of America
http://www.wikidata.org/entity/Q2913373,Haymarket station,United States of America
http://www.wikidata.org/entity/Q2913480,Manseibashi,Japan
http://www.wikidata.org/entity/Q2913602,GranTokyo,Japan
http://www.wikidata.org/entity/Q2913603,Harumi Island Triton Square,Japan
http://www.wikidata.org/entity/Q2913609,Nagoya Lucent Tower,Japan
http://www.wikidata.org/entity/Q2914901,Aizhai Bridge,People's Republic of China
http://www.wikidata.org/entity/Q2915137,Shalom Meir Tower,Israel
http://www.wikidata.org/entity/Q2915222,Belogradchik Fortress,Bulgaria
http://www.wikidata.org/entity/Q2915393,Pennsylvania State Capitol,United States of America
http://www.wikidata.org/entity/Q2915494,Skyscraper Museum,United States of America
http://www.wikidata.org/entity/Q2915772,War Memorial Opera House,United States of America
http://www.wikidata.org/entity/Q2915930,Millbank Tower,United Kingdom
http://www.wikidata.org/entity/Q2915963,Philips Pavilion,Belgium
http://www.wikidata.org/entity/Q2916351,Jim Thompson House,Thailand
http://www.wikidata.org/entity/Q2916749,Spaceship Earth,United States of America
http://www.wikidata.org/entity/Q2917662,Twinbrook Station,United States of America
http://www.wikidata.org/entity/Q2918547,Hakuchō Bridge,Japan
http://www.wikidata.org/entity/Q2918846,Évreux Cathedral,France
http://www.wikidata.org/entity/Q2919185,Haymarket,United Kingdom
http://www.wikidata.org/entity/Q2919762,Bijbels Museum,Netherlands
http://www.wikidata.org/entity/Q292010,kybunpark,Switzerland
http://www.wikidata.org/entity/Q2920261,West Virginia State Capitol,United States of America
http://www.wikidata.org/entity/Q2920487,Netherlands Media Art Institute,Netherlands
http://www.wikidata.org/entity/Q2920565,Milwaukee City Hall,United States of America
http://www.wikidata.org/entity/Q2920610,Faidherbe Bridge,Senegal
http://www.wikidata.org/entity/Q2920650,CityPoint,United Kingdom
http://www.wikidata.org/entity/Q2920811,Downtown Crossing station,United States of America
http://www.wikidata.org/entity/Q29223,Theban Necropolis,Egypt
http://www.wikidata.org/entity/Q2923451,Bradbury Science Museum,United States of America
http://www.wikidata.org/entity/Q29247,Getty Center,United States of America
http://www.wikidata.org/entity/Q2925208,Brig o' Balgownie,United Kingdom
http://www.wikidata.org/entity/Q2925324,Brigadeiro,Brazil
http://www.wikidata.org/entity/Q2925727,British Golf Museum,United Kingdom
http://www.wikidata.org/entity/Q2926064,Albertsons Stadium,United States of America
http://www.wikidata.org/entity/Q29265,Canterbury Cathedral,United Kingdom
http://www.wikidata.org/entity/Q29265,Canterbury Cathedral,United Kingdom
http://www.wikidata.org/entity/Q29272,Ryugyong Hotel,North Korea
http://www.wikidata.org/entity/Q2928236,Bunkyo Civic Center,Japan
http://www.wikidata.org/entity/Q2928530,Cadillac Hotel,United States of America
http://www.wikidata.org/entity/Q29294,Willis Tower,United States of America
http://www.wikidata.org/entity/Q292944,Múlagöng,Iceland
http://www.wikidata.org/entity/Q29317,Bagan,Myanmar
http://www.wikidata.org/entity/Q2935180,Camlin Hotel,United States of America
http://www.wikidata.org/entity/Q2938124,Carducci-Molinette,Italy
http://www.wikidata.org/entity/Q2938825,Carioca,Brazil
http://www.wikidata.org/entity/Q29388899,Kotte Museum,Sri Lanka
http://www.wikidata.org/entity/Q29417414,Rosenhang Museum,Germany
http://www.wikidata.org/entity/Q2942217,Agios Minas Cathedral,Greece
http://www.wikidata.org/entity/Q2942228,Nuestra Señora de Guadalupe Cathedral,United States of America
http://www.wikidata.org/entity/Q2942229,Cotonou Cathedral,Benin
http://www.wikidata.org/entity/Q2942252,Zacatecas Cathedral,Mexico
http://www.wikidata.org/entity/Q2942253,Antibes Cathedral,France
http://www.wikidata.org/entity/Q2942260,Sisteron Cathedral,France
http://www.wikidata.org/entity/Q2942263,Wrexham Cathedral,United Kingdom
http://www.wikidata.org/entity/Q2942274,Gap Cathedral,France
http://www.wikidata.org/entity/Q2942276,Nîmes Cathedral,France
http://www.wikidata.org/entity/Q2942278,Mende Cathedral,France
http://www.wikidata.org/entity/Q2942279,Cavaillon Cathedral,France
http://www.wikidata.org/entity/Q2942281,Créteil Cathedral,France
http://www.wikidata.org/entity/Q2942283,Grenoble Cathedral,France
http://www.wikidata.org/entity/Q2942287,Papeete Cathedral,France
http://www.wikidata.org/entity/Q2942292,Rodez Cathedral,France
http://www.wikidata.org/entity/Q2942293,Verdun Cathedral,France
http://www.wikidata.org/entity/Q2942295,Le Havre Cathedral,France
http://www.wikidata.org/entity/Q2942307,Pamiers Cathedral,France
http://www.wikidata.org/entity/Q2942311,Valence Cathedral,France
http://www.wikidata.org/entity/Q2942316,Castres Cathedral,France
http://www.wikidata.org/entity/Q2942317,Puno Cathedral,Peru
http://www.wikidata.org/entity/Q2942319,Agen Cathedral,France
http://www.wikidata.org/entity/Q2942319,Agen Cathedral,France
http://www.wikidata.org/entity/Q2942335,Lectoure Cathedral,France
http://www.wikidata.org/entity/Q2942348,Bazas Cathedral,France
http://www.wikidata.org/entity/Q2942348,Bazas Cathedral,France
http://www.wikidata.org/entity/Q2942355,Perpignan Cathedral,France
http://www.wikidata.org/entity/Q2942368,Nouméa Cathedral,France
http://www.wikidata.org/entity/Q2942383,La Rochelle Cathedral,France
http://www.wikidata.org/entity/Q2942410,Newry Cathedral,United Kingdom
http://www.wikidata.org/entity/Q2942431,Condom Cathedral,France
http://www.wikidata.org/entity/Q2942447,Sarlat Cathedral,France
http://www.wikidata.org/entity/Q2942457,Viviers Cathedral,France
http://www.wikidata.org/entity/Q2942458,Chalon Cathedral,France
http://www.wikidata.org/entity/Q2942460,Ukrainian Catholic Cathedral,France
http://www.wikidata.org/entity/Q2942470,Apt Cathedral,France
http://www.wikidata.org/entity/Q2942477,Nanterre Cathedral,France
http://www.wikidata.org/entity/Q2942496,Astorga Cathedral,Spain
http://www.wikidata.org/entity/Q2942499,Lombez Cathedral,France
http://www.wikidata.org/entity/Q2942517,Saint Pancras Cathedral,Italy
http://www.wikidata.org/entity/Q2942518,Asti Cathedral,Italy
http://www.wikidata.org/entity/Q2942520,Barletta Cathedral,Italy
http://www.wikidata.org/entity/Q2942535,Agrigento Cathedral,Italy
http://www.wikidata.org/entity/Q2942549,Atri Cathedral,Italy
http://www.wikidata.org/entity/Q2942636,Chieti Cathedral,Italy
http://www.wikidata.org/entity/Q2942660,Fermo Cathedral,Italy
http://www.wikidata.org/entity/Q2942669,Foligno Cathedral,Italy
http://www.wikidata.org/entity/Q2942693,Kuopio Cathedral,Finland
http://www.wikidata.org/entity/Q2942697,Basilica della Madonna del Ponte,Italy
http://www.wikidata.org/entity/Q2942708,Lugo Cathedral,Spain
http://www.wikidata.org/entity/Q2942710,Matera Cathedral,Italy
http://www.wikidata.org/entity/Q2942748,Pescina Cathedral,Italy
http://www.wikidata.org/entity/Q2942756,Pitigliano Cathedral,Italy
http://www.wikidata.org/entity/Q2942760,Pontremoli Cathedral,Italy
http://www.wikidata.org/entity/Q2942779,San Leo Cathedral,Italy
http://www.wikidata.org/entity/Q2942840,Tortosa Cathedral,Spain
http://www.wikidata.org/entity/Q2942845,Vasto Cathedral,Italy
http://www.wikidata.org/entity/Q2942882,Laval Cathedral,France
http://www.wikidata.org/entity/Q2943,Sistine Chapel,Vatican
http://www.wikidata.org/entity/Q2943310,Yawata Steel Works,Japan
http://www.wikidata.org/entity/Q2943618,Livingstone Museum,Zambia
http://www.wikidata.org/entity/Q2944,Lyon Metro Line A,France
http://www.wikidata.org/entity/Q2944154,Yishun MRT station,Singapore
http://www.wikidata.org/entity/Q2944288,Centquatre-Paris,France
http://www.wikidata.org/entity/Q2944349,Centennial Tower,Singapore
http://www.wikidata.org/entity/Q2944349,Centennial Tower,United States of America
http://www.wikidata.org/entity/Q2944433,Central Park Place,United States of America
http://www.wikidata.org/entity/Q2944485,Mactaquac Dam,Canada
http://www.wikidata.org/entity/Q2944917,UW Tower,United States of America
http://www.wikidata.org/entity/Q2945110,Kamiyodo Hakuhō-no-Oka Exhibition Hall,Japan
http://www.wikidata.org/entity/Q2945286,Ice Cube Curling Center,Russia
http://www.wikidata.org/entity/Q2945651,Casco Viejo,Panama
http://www.wikidata.org/entity/Q2945952,National Arts Centre,Canada
http://www.wikidata.org/entity/Q29468121,Thai Parliament Museum,Thailand
http://www.wikidata.org/entity/Q295182,Lancaster Park,New Zealand
http://www.wikidata.org/entity/Q295408,Mramorje,Serbia
http://www.wikidata.org/entity/Q295408,Mramorje,Serbia
http://www.wikidata.org/entity/Q295598,Tirso de Molina,Spain
http://www.wikidata.org/entity/Q2956104,Chanin Building,United States of America
http://www.wikidata.org/entity/Q29561578,San Juan de Ortega,Spain
http://www.wikidata.org/entity/Q295838,ANZAC Bridge,Australia
http://www.wikidata.org/entity/Q29587,Kuskovo,Russia
http://www.wikidata.org/entity/Q29587,Kuskovo,Russia
http://www.wikidata.org/entity/Q295886,Stadium Australia,Australia
http://www.wikidata.org/entity/Q2961677,Canso Causeway,Canada
http://www.wikidata.org/entity/Q2963315,Chicago History Museum,United States of America
http://www.wikidata.org/entity/Q296392,Arag-Tower,Germany
http://www.wikidata.org/entity/Q29641692,Mormon Print Shop,United States of America
http://www.wikidata.org/entity/Q29646,Bread Museum,Azerbaijan
http://www.wikidata.org/entity/Q2965,Lyon Metro Line B,France
http://www.wikidata.org/entity/Q296515,ARD-Hauptstadtstudio,Germany
http://www.wikidata.org/entity/Q2967814,Fernelmont Castle,Belgium
http://www.wikidata.org/entity/Q2967950,Château Montebello,Canada
http://www.wikidata.org/entity/Q296799,Öland Bridge,Sweden
http://www.wikidata.org/entity/Q2968039,Ackergill Tower,United Kingdom
http://www.wikidata.org/entity/Q2968476,Beaulieu Castle,Switzerland
http://www.wikidata.org/entity/Q2968772,Canterbury Castle,United Kingdom
http://www.wikidata.org/entity/Q2969,Lyon Metro Line C,France
http://www.wikidata.org/entity/Q2969495,Mount Komaki,Japan
http://www.wikidata.org/entity/Q2969802,Château de Mareuil,France
http://www.wikidata.org/entity/Q297050,Cuauhtémoc,Mexico
http://www.wikidata.org/entity/Q2970839,Trazegnies Castle,Belgium
http://www.wikidata.org/entity/Q2971063,Taagepera Castle,Estonia
http://www.wikidata.org/entity/Q2974587,City Tower Nishi-Umeda,Japan
http://www.wikidata.org/entity/Q2974813,Calais lace museum,France
http://www.wikidata.org/entity/Q2974813,Calais lace museum,France
http://www.wikidata.org/entity/Q2976,Lyon Metro Line D,France
http://www.wikidata.org/entity/Q2977124,Iowa State Capitol,United States of America
http://www.wikidata.org/entity/Q297871,Øresund Bridge,Denmark
http://www.wikidata.org/entity/Q297871,Øresund Bridge,Sweden
http://www.wikidata.org/entity/Q2978868,Clemenceau,France
http://www.wikidata.org/entity/Q2978995,Clevedon Pier,United Kingdom
http://www.wikidata.org/entity/Q2980424,SEC Armadillo,United Kingdom
http://www.wikidata.org/entity/Q2980588,Mathematical Bridge,United Kingdom
http://www.wikidata.org/entity/Q2980816,Palmovka,Czech Republic
http://www.wikidata.org/entity/Q2981603,Potomac Avenue Station,United States of America
http://www.wikidata.org/entity/Q2981697,Kallio Church,Finland
http://www.wikidata.org/entity/Q2981913,Gyöngyösi utca,Hungary
http://www.wikidata.org/entity/Q2982124,IND Sixth Avenue Line,United States of America
http://www.wikidata.org/entity/Q29824327,Bay Farm Island Bridge,United States of America
http://www.wikidata.org/entity/Q2982552,Fulton Street,United States of America
http://www.wikidata.org/entity/Q2982552,Fulton Street,United States of America
http://www.wikidata.org/entity/Q2982737,Curutchet House,Argentina
http://www.wikidata.org/entity/Q2982861,Pankrác,Czech Republic
http://www.wikidata.org/entity/Q2982877,Invalidovna,Czech Republic
http://www.wikidata.org/entity/Q2984108,Cologno Centro metro station,Italy
http://www.wikidata.org/entity/Q2984111,Cologno Nord metro station,Italy
http://www.wikidata.org/entity/Q2984112,Cologno Sud metro station,Italy
http://www.wikidata.org/entity/Q2984294,Manuela Malasaña,Spain
http://www.wikidata.org/entity/Q2985164,Maine State House,United States of America
http://www.wikidata.org/entity/Q2985390,Mukurthi National Park,India
http://www.wikidata.org/entity/Q298573,AT&T Center,United States of America
http://www.wikidata.org/entity/Q2985848,Cressing Temple,United Kingdom
http://www.wikidata.org/entity/Q298585,Oracle Park,United States of America
http://www.wikidata.org/entity/Q2987010,Nomadic Museum,Japan
http://www.wikidata.org/entity/Q2987010,Nomadic Museum,Mexico
http://www.wikidata.org/entity/Q2987010,Nomadic Museum,United States of America
http://www.wikidata.org/entity/Q2989048,guachimicaga,Mexico
http://www.wikidata.org/entity/Q2990308,Compans-Caffarelli,France
http://www.wikidata.org/entity/Q29908492,Museum Flehite,Netherlands
http://www.wikidata.org/entity/Q2991178,National Art Gallery,Bangladesh
http://www.wikidata.org/entity/Q2991178,National Art Gallery,Lithuania
http://www.wikidata.org/entity/Q2992085,Musée Baccarat,France
http://www.wikidata.org/entity/Q2992085,Musée Baccarat,France
http://www.wikidata.org/entity/Q2992657,Hradčanská,Czech Republic
http://www.wikidata.org/entity/Q2993079,Santimamiñe kobazuloa,Spain
http://www.wikidata.org/entity/Q2994323,Mongun-Taiga,Russia
http://www.wikidata.org/entity/Q2996845,Copperbelt Museum,Zambia
http://www.wikidata.org/entity/Q2997112,Corderie Royale,France
http://www.wikidata.org/entity/Q2997681,Corporation Street Bridge,United Kingdom
http://www.wikidata.org/entity/Q2998300,Cosmodome,Canada
http://www.wikidata.org/entity/Q299973,Hősök tere,Hungary
http://www.wikidata.org/entity/Q30004807,Kellams Bridge,United States of America
http://www.wikidata.org/entity/Q300206,AWA Tower,Australia
http://www.wikidata.org/entity/Q3002492,Crescenzago metro station,Italy
http://www.wikidata.org/entity/Q300254,AXA Equitable Center,United States of America
http://www.wikidata.org/entity/Q3003810,Denver Botanic Gardens,United States of America
http://www.wikidata.org/entity/Q3006973,Bouchon,Belgium
http://www.wikidata.org/entity/Q300706,Aachen Central Station,Germany
http://www.wikidata.org/entity/Q3007171,First Market Tower,United States of America
http://www.wikidata.org/entity/Q3007607,Noord metro station,Netherlands
http://www.wikidata.org/entity/Q300861,Aalborgtårnet,Denmark
http://www.wikidata.org/entity/Q30095026,Perfume Museum,Spain
http://www.wikidata.org/entity/Q300975,Aalto Theatre,Germany
http://www.wikidata.org/entity/Q3013993,Malta Maritime Museum,Malta
http://www.wikidata.org/entity/Q3014008,Champasak Provincial Museum,Laos
http://www.wikidata.org/entity/Q301607,Kreuzkirche,Germany
http://www.wikidata.org/entity/Q301607,Kreuzkirche,Germany
http://www.wikidata.org/entity/Q301861,Oflag II-C,Poland
http://www.wikidata.org/entity/Q3019728,Casino Luxembourg,Luxembourg
http://www.wikidata.org/entity/Q3019822,Innoshima Bridge,Japan
http://www.wikidata.org/entity/Q301995,Goldhawk Road tube station,United Kingdom
http://www.wikidata.org/entity/Q301998,Nordertor,Germany
http://www.wikidata.org/entity/Q3020106,De Brouckère metro station,Belgium
http://www.wikidata.org/entity/Q30202728,Azerbaijan State Agriculture Museum,Azerbaijan
http://www.wikidata.org/entity/Q302126,Inco Superstack,Canada
http://www.wikidata.org/entity/Q3023373,Thanh Trì Bridge,Vietnam
http://www.wikidata.org/entity/Q3023384,Thăng Long Bridge,Vietnam
http://www.wikidata.org/entity/Q3023933,Vĩnh Tuy Bridge,Vietnam
http://www.wikidata.org/entity/Q3023944,Nhật Tân Bridge,Vietnam
http://www.wikidata.org/entity/Q3024692,Qara Qarayev,Azerbaijan
http://www.wikidata.org/entity/Q30258210,Noyes Museum,United States of America
http://www.wikidata.org/entity/Q3028168,Dimitrie Leonida metro station,Romania
http://www.wikidata.org/entity/Q302938,Maastunnel,Netherlands
http://www.wikidata.org/entity/Q3030047,Rolex Learning Center,Switzerland
http://www.wikidata.org/entity/Q3032279,Mỹ Thuận Bridge,Vietnam
http://www.wikidata.org/entity/Q30324609,Tire City Museum,Turkey
http://www.wikidata.org/entity/Q30324763,Eskişehir Meerschaum Museum,Turkey
http://www.wikidata.org/entity/Q30325634,Plumas County Museum,United States of America
http://www.wikidata.org/entity/Q3035039,Gare du Stade,France
http://www.wikidata.org/entity/Q303563,Lærdal Tunnel,Norway
http://www.wikidata.org/entity/Q3036294,Eroii Revoluției metro station,Romania
http://www.wikidata.org/entity/Q3036302,Tineretului metro station,Romania
http://www.wikidata.org/entity/Q3036310,Preciziei metro station,Romania
http://www.wikidata.org/entity/Q3037053,Hilton Athens,Greece
http://www.wikidata.org/entity/Q304037,Austrian National Library,Austria
http://www.wikidata.org/entity/Q3041087,Duke Energy Center,United States of America
http://www.wikidata.org/entity/Q3041894,JR Tower,Japan
http://www.wikidata.org/entity/Q304194,Jacques Brel metro station,Belgium
http://www.wikidata.org/entity/Q304248,Zvyozdnaya,Russia
http://www.wikidata.org/entity/Q3043107,Humen Pearl River Bridge,People's Republic of China
http://www.wikidata.org/entity/Q3044043,Kvalsund Bridge,Norway
http://www.wikidata.org/entity/Q3044701,Torwar Hall,Poland
http://www.wikidata.org/entity/Q304471,Bremerhaven lighthouse,Germany
http://www.wikidata.org/entity/Q3045309,Symphony Hall,United States of America
http://www.wikidata.org/entity/Q3045557,Lodi Cathedral,Italy
http://www.wikidata.org/entity/Q3045559,Pescia Cathedral,Italy
http://www.wikidata.org/entity/Q3046103,Replot Bridge,Finland
http://www.wikidata.org/entity/Q3046409,Singapore Botanic Gardens,Singapore
http://www.wikidata.org/entity/Q3046835,Ebisu Prime Square Tower,Japan
http://www.wikidata.org/entity/Q3047067,Ullen Sentalu Museum,Indonesia
http://www.wikidata.org/entity/Q3047596,Edinburgh Festival Theatre,United Kingdom
http://www.wikidata.org/entity/Q304839,Abay Opera House,Kazakhstan
http://www.wikidata.org/entity/Q3049341,RSA Battle House Tower,United States of America
http://www.wikidata.org/entity/Q305044,Somapura Mahavihara,Bangladesh
http://www.wikidata.org/entity/Q3050814,Fifth Avenue Place,United States of America
http://www.wikidata.org/entity/Q3051521,Weiyang Palace,People's Republic of China
http://www.wikidata.org/entity/Q3051672,Eloy Cavazos,Mexico
http://www.wikidata.org/entity/Q305169,Los Katíos National Park,Colombia
http://www.wikidata.org/entity/Q3052184,Tours Société Générale,France
http://www.wikidata.org/entity/Q3052497,Western Market,People's Republic of China
http://www.wikidata.org/entity/Q3052500,Meise Botanic Garden,Belgium
http://www.wikidata.org/entity/Q30526281,KomponistenQuartier Hamburg,Germany
http://www.wikidata.org/entity/Q3054289,English Bridge,Russia
http://www.wikidata.org/entity/Q3054289,English Bridge,United Kingdom
http://www.wikidata.org/entity/Q3054711,Union Street,United States of America
http://www.wikidata.org/entity/Q3055421,Huangpu Bridge,People's Republic of China
http://www.wikidata.org/entity/Q3055929,Pont d'Oxford,France
http://www.wikidata.org/entity/Q3056346,Pawon,Indonesia
http://www.wikidata.org/entity/Q3056552,Sainte-Rosalie,France
http://www.wikidata.org/entity/Q3057819,Bingley Five Rise Locks,United Kingdom
http://www.wikidata.org/entity/Q3058143,Drottningholm Palace Theatre,Sweden
http://www.wikidata.org/entity/Q3058435,Espirito Santo Plaza,United States of America
http://www.wikidata.org/entity/Q3058447,Esplanade Riel,Canada
http://www.wikidata.org/entity/Q30591083,Presidential Towers,United States of America
http://www.wikidata.org/entity/Q30591511,Museo de la Fundación Romulo Raggio,Argentina
http://www.wikidata.org/entity/Q30591923,Middle American Research Institute,United States of America
http://www.wikidata.org/entity/Q30591953,Rizal Tower,Philippines
http://www.wikidata.org/entity/Q30595186,Partition Museum,India
http://www.wikidata.org/entity/Q30595198,Shanghai Planetarium,People's Republic of China
