s,name
http://example.com/id/67868674h,DoubleTree by Hilton Royal Parc Soestduinen
http://example.com/id/67874379h,Hampton by Hilton Dundee City Centre
http://example.com/id/67920401h,Hilton Malta
http://example.com/id/68121379h,Parkhotel Praha
http://example.com/id/68167138h,Hotel Pyramida
http://example.com/id/69383898h,Hilton Sydney
http://example.com/id/69531148h,Hampton by Hilton Amsterdam Airport Schiphol
http://example.com/id/69647678h,Hilton Aberdeen TECA
http://example.com/id/70206906h,Hilton Garden Inn Kuala Lumpur Jalan Tuanku Abdul Rahman North
http://example.com/id/71409297h,Hilton London Watford
http://example.com/id/71817207h,Hampton by Hilton Warsaw Airport
http://example.com/id/71828738h,"Hilton Puckrup Hall, Tewkesbury"
http://example.com/id/7203612h,Plaza Hotel & Casino
http://example.com/id/72067004h,DoubleTree by Hilton Moscow - Vnukovo Airport
http://example.com/id/72172868h,DoubleTree by Hilton Madrid - Prado
http://example.com/id/72177013h,Palacete B. Carrera
http://example.com/id/72278577h,Hilton Jaipur
http://example.com/id/72812966h,Hilton Addis Ababa
http://example.com/id/72988389h,DoubleTree by Hilton Hotel Zanzibar - Stone Town
http://example.com/id/7304924h,"Red Rock Casino, Resort & Spa"
http://example.com/id/73139954h,Hilton Tangier Al Houara Resort & Spa
http://example.com/id/73274620h,Pellihof
http://example.com/id/7336896h,Ritz-Carlton Chicago
http://example.com/id/73499085h,Hampton by Hilton Berlin City Centre Alexanderplatz
http://example.com/id/73621829h,Hilton Luxor Resort & Spa
http://example.com/id/73640935h,Santa Casa da Misericórdia de Óbidos
http://example.com/id/7374338h,Royal Insurance Building
http://example.com/id/73879785h,Hilton Mandalay
http://example.com/id/73898961h,Hilton Garden Inn Zagreb - Radnicka
http://example.com/id/739914h,Rio All-Suite Hotel and Casino
http://example.com/id/74527699h,Hilton Capital Grand Abu Dhabi
http://example.com/id/74665770h,DoubleTree by Hilton Hotel Jakarta - Diponegoro
http://example.com/id/74812978h,DoubleTree by Hilton Hotel Aqaba
http://example.com/id/75018491h,Hilton Garden Inn Krakow
http://example.com/id/7553767h,DoubleTree by Hilton Hotel Shanghai - Pudong
http://example.com/id/7553769h,Pullman Bangkok Hotel G
http://example.com/id/75721557h,DoubleTree by Hilton Edinburgh - Queensferry Crossing
http://example.com/id/75971164h,Hilton Garden Inn Riyadh Olaya
http://example.com/id/76021053h,ANA Crowne Plaza Akita
http://example.com/id/76355045h,Arena Center
http://example.com/id/76620470h,Hampton by Hilton Dubai Al Barsha
http://example.com/id/76721707h,Hilton Kuching
http://example.com/id/76724214h,DoubleTree by Hilton Krakow Hotel & Convention Center
http://example.com/id/76726211h,DoubleTree by Hilton Hotel Moscow - Marina
http://example.com/id/76795105h,Hilton Sharks Bay Resort
http://example.com/id/7720948h,The Cairo
http://example.com/id/7730896h,The Drayton Court
http://example.com/id/7736171h,The George Hotel
http://example.com/id/77416106h,DoubleTree by Hilton Glasgow Westerwood Spa & Golf Resort
http://example.com/id/77418726h,Hilton Garden Inn Lusaka Society Business Park
http://example.com/id/7745429h,The Landmark Hotel and Casino
http://example.com/id/7754900h,"The Old Rectory, St Columb Major"
http://example.com/id/7756547h,The Peninsula Chicago
http://example.com/id/7774298h,The Western
http://example.com/id/779373h,The Linq
http://example.com/id/78036841h,Hilton Guam Resort & Spa
http://example.com/id/78054939h,"AlRayyan Hotel Doha, Curio Collection by Hilton"
http://example.com/id/7832418h,"The Trafalgar St. James London, Curio Collection by Hilton"
http://example.com/id/78897920h,"West Hotel Sydney, Curio Collection by Hilton"
http://example.com/id/79309518h,MLC Building
http://example.com/id/7969454h,Merdeka 118
http://example.com/id/79942014h,Hotel Amigo
http://example.com/id/805467h,Bally's Las Vegas Hotel & Casino
http://example.com/id/81100400h,Casa Pere Villoch
http://example.com/id/81100403h,Edifici Companyia Transatlàntica
http://example.com/id/81495406h,DoubleTree by Hilton Bangkok Ploenchit
http://example.com/id/84029894h,Hampton by Hilton Nuremberg City Centre
http://example.com/id/845846h,"The STRAT Hotel, Casino & SkyPod"
http://example.com/id/851102h,Hotel Kvarner
http://example.com/id/85749503h,Bump Block-Bellevue House-Hawthorne Hotel
http://example.com/id/85758819h,El Monte Hotel
http://example.com/id/85845504h,Berwyn Apartments
http://example.com/id/86595792h,Valkealinna
http://example.com/id/86754328h,Inez Hotel
http://example.com/id/869378h,California Hotel and Casino
http://example.com/id/89425684h,Rawema-Haus
http://example.com/id/900983h,The Mirage
http://example.com/id/90404749h,Hilton Durban
http://example.com/id/9054487h,Palácio do Freixo
http://example.com/id/90545243h,Hilton Garden Inn Sevilla
http://example.com/id/90682834h,Hilton Sandton
http://example.com/id/91607548h,Hilton Suites Makkah
http://example.com/id/916673h,The Signature at MGM Grand
http://example.com/id/92176916h,Hilton London Heathrow Airport Terminal 5
http://example.com/id/92263872h,Hilton Dublin Kilmainham
http://example.com/id/9294078h,Hilton Gdańsk
http://example.com/id/9294080h,Hotel Jalta
http://example.com/id/9294281h,Ameri House
http://example.com/id/93121772h,Hôtel Napoléon
http://example.com/id/9358597h,El Rancho Hotel and Casino
http://example.com/id/96377064h,Hilton Bursa Convention Center and Spa
http://example.com/id/96743206h,Great Falls Tavern
http://example.com/id/96757505h,Pazo of the Maceda Counts
http://example.com/id/96787014h,Hilton Garden Inn Kuwait
http://example.com/id/979477h,Athenee Palace Hilton Bucharest
http://example.com/id/98407274h,Albertinkatu 34 - Lönnrotinkatu 26
http://example.com/id/98407275h,Albertinkatu 34
http://example.com/id/98407311h,Annankatu 1
http://example.com/id/98412731h,Hotelli Helsinki
http://example.com/id/98412733h,Hotelli Marskin talo
http://example.com/id/98413370h,Kanavakatu 8
http://example.com/id/98432053h,Pohjoinen Rautatiekatu 23
http://example.com/id/98433308h,Valion juustovaraston rakennus
http://example.com/id/98433345h,Valtion biokemiallisen tutkimuslaitoksen laboratoriorakennus
http://example.com/id/98433742h,Katajanokan vankilan rakennus
http://example.com/id/98433825h,Suomi-yhtiön talo
http://example.com/id/98550889h,Villa Gaia
http://example.com/id/98582250h,Hotel Villa
http://example.com/id/9871323h,Convento das Eremitas de Santo Agostinho
http://example.com/id/98784123h,"Stadshotellet, Karlstad"
http://example.com/id/99454646h,Conrad Bengaluru
http://example.com/id/99583717h,Hôtel van Ertborn
http://www.wikidata.org/entity/Q1092961,Circus Circus Las Vegas
http://www.wikidata.org/entity/Q1096141,Act Tower
http://www.wikidata.org/entity/Q1127749,Hotel Kämp
http://www.wikidata.org/entity/Q1143174,Ritz-Carlton Toronto
http://www.wikidata.org/entity/Q1147483,Sahara Las Vegas
http://www.wikidata.org/entity/Q1200583,Desert Inn
http://www.wikidata.org/entity/Q12072758,Westin Book Cadillac Hotel
http://www.wikidata.org/entity/Q1221513,Grand Hôtel
http://www.wikidata.org/entity/Q12495,Burj Khalifa
http://www.wikidata.org/entity/Q1281171,Trump Hotel Las Vegas
http://www.wikidata.org/entity/Q1304383,Waldorf Astoria Las Vegas
http://www.wikidata.org/entity/Q1309059,Wynn Las Vegas
http://www.wikidata.org/entity/Q13529180,Hilton London Hyde Park
http://www.wikidata.org/entity/Q1368043,Mandalay Bay
http://www.wikidata.org/entity/Q1368798,SEG Plaza
http://www.wikidata.org/entity/Q1426968,Flamingo Las Vegas
http://www.wikidata.org/entity/Q1430318,Rossiya Hotel
http://www.wikidata.org/entity/Q145361,Gezirah Palace
http://www.wikidata.org/entity/Q1457875,Villa Crespi
http://www.wikidata.org/entity/Q14705265,Resorts World Las Vegas
http://www.wikidata.org/entity/Q15125469,Prinzenpalais
http://www.wikidata.org/entity/Q151599,Metropolis
http://www.wikidata.org/entity/Q15228738,InterContinental Budapest
http://www.wikidata.org/entity/Q1541365,Renaissance Center
http://www.wikidata.org/entity/Q15909474,Hengshan Picardie Hotel
http://www.wikidata.org/entity/Q15978898,Berry Head House
http://www.wikidata.org/entity/Q1682221,Dagebüll lighthouse
http://www.wikidata.org/entity/Q16843761,Hilton Diagonal Mar Barcelona
http://www.wikidata.org/entity/Q168575,CTF Finance Centre
http://www.wikidata.org/entity/Q16890775,Crown Sydney
http://www.wikidata.org/entity/Q16949846,B&O Railroad Headquarters Building
http://www.wikidata.org/entity/Q16995460,Wyndham Springfield City Centre
http://www.wikidata.org/entity/Q17019762,Magnolia Hotel
http://www.wikidata.org/entity/Q1743514,Kirkland Hotel
http://www.wikidata.org/entity/Q17444603,Hilton Frankfurt Airport
http://www.wikidata.org/entity/Q17619057,Agronomitalo
http://www.wikidata.org/entity/Q1795050,Palace Station
http://www.wikidata.org/entity/Q18534517,Hilton London Syon Park
http://www.wikidata.org/entity/Q18547,Shanghai Tower
http://www.wikidata.org/entity/Q1874734,Hotel International Prague
http://www.wikidata.org/entity/Q18760038,Munkkiniemi education center
http://www.wikidata.org/entity/Q189476,Abraj Al Bait
http://www.wikidata.org/entity/Q19462194,Harper House
http://www.wikidata.org/entity/Q19513101,Hilton Manchester Deansgate
http://www.wikidata.org/entity/Q19564041,Hedemora stadshotell
http://www.wikidata.org/entity/Q19817552,Delta Toronto Hotel
http://www.wikidata.org/entity/Q19871631,Broadway Hotel
http://www.wikidata.org/entity/Q20075891,Hilton Kyiv
http://www.wikidata.org/entity/Q2048307,Palms Casino Resort
http://www.wikidata.org/entity/Q2135814,Hilton Amsterdam
http://www.wikidata.org/entity/Q214139,Morrison Hotel
http://www.wikidata.org/entity/Q21504226,Hilton Birmingham Metropole
http://www.wikidata.org/entity/Q220141,Waldorf Astoria Berlin
http://www.wikidata.org/entity/Q22079320,St. Nicholas Hotel
http://www.wikidata.org/entity/Q2258969,Eureka Inn
http://www.wikidata.org/entity/Q2297323,Delano Las Vegas
http://www.wikidata.org/entity/Q22978033,U Medvídků
http://www.wikidata.org/entity/Q23301461,Beaumont Hotel
http://www.wikidata.org/entity/Q2363048,Place Viger
http://www.wikidata.org/entity/Q23640921,Bowen River Hotel
http://www.wikidata.org/entity/Q240711,Hotel Chelsea
http://www.wikidata.org/entity/Q2416198,MGM Grand Detroit
http://www.wikidata.org/entity/Q2461831,Las Vegas Plaza
http://www.wikidata.org/entity/Q24693404,Bangor House
http://www.wikidata.org/entity/Q24971211,El Reno Hotel
http://www.wikidata.org/entity/Q264203,Vegas World
http://www.wikidata.org/entity/Q2648096,W San Francisco
http://www.wikidata.org/entity/Q264858,M Resort
http://www.wikidata.org/entity/Q280339,Tropicana Las Vegas
http://www.wikidata.org/entity/Q280910,Vdara
http://www.wikidata.org/entity/Q28184307,Royal Mail Hotel
http://www.wikidata.org/entity/Q28184310,Noccundra Hotel
http://www.wikidata.org/entity/Q2837946,Allerton Hotel
http://www.wikidata.org/entity/Q2908788,Leonardo City Tower Hotel
http://www.wikidata.org/entity/Q2928530,Cadillac Hotel
http://www.wikidata.org/entity/Q2935180,Camlin Hotel
http://www.wikidata.org/entity/Q2971063,Taagepera Castle
http://www.wikidata.org/entity/Q3037053,Hilton Athens
http://www.wikidata.org/entity/Q306000,Abbasi Hotel
http://www.wikidata.org/entity/Q30644484,Hotel Manger
http://www.wikidata.org/entity/Q3145454,Clarendon Hotel
http://www.wikidata.org/entity/Q3145697,Windsor Hotel
http://www.wikidata.org/entity/Q3153055,InterContinental San Francisco
http://www.wikidata.org/entity/Q3185653,Joseph Smith Memorial Building
http://www.wikidata.org/entity/Q3359202,Wyndham Grand İzmir Özdilek
http://www.wikidata.org/entity/Q3389734,Place Bonaventure
http://www.wikidata.org/entity/Q3414568,Quinta das Lágrimas
http://www.wikidata.org/entity/Q34204337,Waldorf Astoria Dubai Palm Jumeirah
http://www.wikidata.org/entity/Q3471438,San Francisco Marriott Marquis
http://www.wikidata.org/entity/Q3482309,Shiodome Media Tower
http://www.wikidata.org/entity/Q3498798,Hilton San Francisco Union Square
http://www.wikidata.org/entity/Q3699364,Culver Hotel
http://www.wikidata.org/entity/Q38251423,Mosborough Hall
http://www.wikidata.org/entity/Q38251968,Bonneville Hotel
http://www.wikidata.org/entity/Q4040675,Hilton Prague
http://www.wikidata.org/entity/Q4260261,Price Tower
http://www.wikidata.org/entity/Q4261384,Las Vegas Club
http://www.wikidata.org/entity/Q4272608,Fairmont San Francisco
http://www.wikidata.org/entity/Q4272804,Breakers Hotel
http://www.wikidata.org/entity/Q43371249,Brooks Hotel
http://www.wikidata.org/entity/Q44406603,Hampshire House
http://www.wikidata.org/entity/Q4479814,West Baden Springs Hotel
http://www.wikidata.org/entity/Q456685,Ambassador Hotel
http://www.wikidata.org/entity/Q47004857,Brandt Hotel
http://www.wikidata.org/entity/Q4792350,Arlington Hotel
http://www.wikidata.org/entity/Q4792350,Arlington Hotel
http://www.wikidata.org/entity/Q4793581,Arminius Hotel
http://www.wikidata.org/entity/Q4806513,Hilton Istanbul Bosphorus
http://www.wikidata.org/entity/Q4822225,Hilton Izmir
http://www.wikidata.org/entity/Q4841991,Baglioni Hotel
http://www.wikidata.org/entity/Q4842213,Baha Mar
http://www.wikidata.org/entity/Q48843972,Booth Hotel
http://www.wikidata.org/entity/Q4949600,Boulder Station
http://www.wikidata.org/entity/Q4979998,Bryan Building
http://www.wikidata.org/entity/Q4985118,Texas Station
http://www.wikidata.org/entity/Q5061223,Central House Hotel
http://www.wikidata.org/entity/Q5065298,Cerulean Tower
http://www.wikidata.org/entity/Q510121,Schlosshotel Kronberg
http://www.wikidata.org/entity/Q5120095,Cimarron Hotel
http://www.wikidata.org/entity/Q5152499,Commercial Hotel
http://www.wikidata.org/entity/Q5152499,Commercial Hotel
http://www.wikidata.org/entity/Q5179785,Coworth House
http://www.wikidata.org/entity/Q5189543,Crowne Plaza Times Square
http://www.wikidata.org/entity/Q51956193,Fort Piqua Plaza
http://www.wikidata.org/entity/Q5230243,Davenport Hotel
http://www.wikidata.org/entity/Q5302326,Dousman Hotel
http://www.wikidata.org/entity/Q5330926,Eastside Cannery
http://www.wikidata.org/entity/Q5351073,El Cortez
http://www.wikidata.org/entity/Q54427554,Dalmatia Tower
http://www.wikidata.org/entity/Q5472026,Fort Shelby Hotel
http://www.wikidata.org/entity/Q54873914,Clarke Hotel
http://www.wikidata.org/entity/Q550379,Conrad Dubai
http://www.wikidata.org/entity/Q55075422,Hippee Building
http://www.wikidata.org/entity/Q55347999,Hilton Barcelona
http://www.wikidata.org/entity/Q5545987,George Washington House
http://www.wikidata.org/entity/Q5594404,Grand Central Hotel
http://www.wikidata.org/entity/Q5594662,Grand Hyatt San Francisco
http://www.wikidata.org/entity/Q5602124,Greektown Casino Hotel
http://www.wikidata.org/entity/Q5637110,Hacienda
http://www.wikidata.org/entity/Q569978,Caesars Palace
http://www.wikidata.org/entity/Q5764519,Hilton Chennai
http://www.wikidata.org/entity/Q5764570,Hilton Glasgow
http://www.wikidata.org/entity/Q5764576,Hilton Hanoi Opera
http://www.wikidata.org/entity/Q5764648,Hilton London Metropole
http://www.wikidata.org/entity/Q5764722,Hilton Singapore
http://www.wikidata.org/entity/Q587108,Yokohama Landmark Tower
http://www.wikidata.org/entity/Q5872085,Flour factory San José
http://www.wikidata.org/entity/Q5911169,Hotel Alder
http://www.wikidata.org/entity/Q5911415,Hilton Podgorica Crna Gora
http://www.wikidata.org/entity/Q5952911,Hyatt Regency San Francisco
http://www.wikidata.org/entity/Q60323642,Hoff Building
http://www.wikidata.org/entity/Q60748351,Harvey Hotel
http://www.wikidata.org/entity/Q60767158,Oakland Hotel
http://www.wikidata.org/entity/Q6108856,JR Central Towers
http://www.wikidata.org/entity/Q6109260,JW Marriott San Francisco Union Square
http://www.wikidata.org/entity/Q6109264,JW Marriott Las Vegas
http://www.wikidata.org/entity/Q6117167,Jackson Hotel
http://www.wikidata.org/entity/Q634258,Veer Towers
http://www.wikidata.org/entity/Q6411469,King Edward Hotel
http://www.wikidata.org/entity/Q6439146,Krrish Square
http://www.wikidata.org/entity/Q6448583,Vakil Caravanserai
http://www.wikidata.org/entity/Q646339,Hotel Torni
http://www.wikidata.org/entity/Q6493973,Lassen Hotel
http://www.wikidata.org/entity/Q65043882,Rickman House
http://www.wikidata.org/entity/Q656743,Kingdom Centre
http://www.wikidata.org/entity/Q673627,The International
http://www.wikidata.org/entity/Q6747847,Mandarin Orchard Singapore
http://www.wikidata.org/entity/Q6751307,Manor Apartment Hotel
http://www.wikidata.org/entity/Q6751348,Manor House Hotel
http://www.wikidata.org/entity/Q6825178,Hilton Beirut Metropolitan Palace
http://www.wikidata.org/entity/Q6869131,Minor Sod House
http://www.wikidata.org/entity/Q691491,Paris Las Vegas
http://www.wikidata.org/entity/Q696927,Oheka Castle
http://www.wikidata.org/entity/Q7040843,Nisiyama Onsen Keiunkan
http://www.wikidata.org/entity/Q7126178,Palace Hotel Residential Tower
http://www.wikidata.org/entity/Q713960,MGM Grand Las Vegas
http://www.wikidata.org/entity/Q7216435,Hilton Tel Aviv
http://www.wikidata.org/entity/Q7247936,Professional Building
http://www.wikidata.org/entity/Q7281354,Hilton Dubai Creek
http://www.wikidata.org/entity/Q731089,Willard InterContinental Washington
http://www.wikidata.org/entity/Q737602,Aspire Tower
http://www.wikidata.org/entity/Q7419570,Santa Fe Station
http://www.wikidata.org/entity/Q743147,Hotel Negresco
http://www.wikidata.org/entity/Q7503956,Shrigley Hall
http://www.wikidata.org/entity/Q7520490,Simonsbath House
http://www.wikidata.org/entity/Q752939,RMS Queen Mary
http://www.wikidata.org/entity/Q7553765,Sofitel Chicago Water Tower
http://www.wikidata.org/entity/Q7575371,Speech House
http://www.wikidata.org/entity/Q7588502,St. James Hotel
http://www.wikidata.org/entity/Q7591596,St. Regis Museum Tower
http://www.wikidata.org/entity/Q7641354,Sunset Station
http://www.wikidata.org/entity/Q7643550,Superior Oil Company Building
http://www.wikidata.org/entity/Q7885770,Union Hotel
http://www.wikidata.org/entity/Q7885775,Union House
http://www.wikidata.org/entity/Q7988922,Westin Las Vegas
http://www.wikidata.org/entity/Q7988923,Westin San Francisco Market Street
http://www.wikidata.org/entity/Q7988926,Westin St. Francis
http://www.wikidata.org/entity/Q804686,Balboa Inn
http://www.wikidata.org/entity/Q804702,Balch Hotel
http://www.wikidata.org/entity/Q896259,Monrepos
http://www.wikidata.org/entity/Q952861,World Trade Centre Montreal
http://www.wikidata.org/entity/Q995338,Bryson Apartment Hotel
