Expo '70,http://www.wikidata.org/entity/1119956,
Turin–Milan high-speed railway,http://www.wikidata.org/entity/958826,
Blackfriars Railway Bridge,http://www.wikidata.org/entity/880838,
LGV Est,http://www.wikidata.org/entity/945937,
A10 autoroute,http://www.wikidata.org/entity/788639,
LGV Interconnexion Est,http://www.wikidata.org/entity/1078478,
Bassin de l'Arsenal,http://www.wikidata.org/entity/1102184,
Northwood tube station,http://www.wikidata.org/entity/631448,
Line 6,http://www.wikidata.org/entity/631135,
Château de Condé,http://www.wikidata.org/entity/639057,
Church of Saint Francis of Assisi,http://www.wikidata.org/entity/636642,
Arena Theatre,http://www.wikidata.org/entity/641209,
Stockholm City Hall,http://www.wikidata.org/entity/648483,
Arkansas State Capitol,http://www.wikidata.org/entity/673076,
Berlin Nordbahnhof,http://www.wikidata.org/entity/673721,
A6 motorway,http://www.wikidata.org/entity/675069,
Grande Dixence dam,http://www.wikidata.org/entity/675009,
DC Towers,http://www.wikidata.org/entity/675964,
Canal de Roubaix,http://www.wikidata.org/entity/338483,
Faidherbe – Chaligny,http://www.wikidata.org/entity/337855,
Harmanec Tunnel,http://www.wikidata.org/entity/341621,
Fortifications of Québec,http://www.wikidata.org/entity/371553,
Toulouse–Blagnac Airport,http://www.wikidata.org/entity/372615,
Downtown MRT Line,http://www.wikidata.org/entity/1663943,
Ponte Milvio,http://www.wikidata.org/entity/1127325,
A150 autoroute,http://www.wikidata.org/entity/783403,
Interstate 22,http://www.wikidata.org/entity/876768,
1000 Second Avenue,http://www.wikidata.org/entity/780751,
Torrena,http://www.wikidata.org/entity/48859,
City of Manchester Stadium,http://www.wikidata.org/entity/48159,
Isabella Stewart Gardner Museum,http://www.wikidata.org/entity/49135,
Karlsruhe–Basel high-speed railway,http://www.wikidata.org/entity/777803,
Briare Canal,http://www.wikidata.org/entity/432090,
Pont Ambroix,http://www.wikidata.org/entity/646236,
Köln–Frankfurt high-speed rail line,http://www.wikidata.org/entity/311661,
Canterbury Cathedral,http://www.wikidata.org/entity/29265,
Pitti Palace,http://www.wikidata.org/entity/29286,
Bundesautobahn 672,http://www.wikidata.org/entity/17085,
Dallas/Fort Worth International Airport,http://www.wikidata.org/entity/459096,
Rockefeller Center,http://www.wikidata.org/entity/11277,
Jakarta Cathedral,http://www.wikidata.org/entity/55519,
Imhoff-Schokoladenmuseum,http://www.wikidata.org/entity/55399,
Presidential Office Building,http://www.wikidata.org/entity/55601,
Minaret of Jam,http://www.wikidata.org/entity/192981,
Ronald Reagan Washington National Airport,http://www.wikidata.org/entity/676576,
Oxford Circus tube station,http://www.wikidata.org/entity/678791,
Winterthur railway station,http://www.wikidata.org/entity/677527,
A12 motorway,http://www.wikidata.org/entity/678431,
Teresa Carreño Cultural Complex,http://www.wikidata.org/entity/173876,
Kaluzhsko-Rizhskaya Line,http://www.wikidata.org/entity/175271,
Saint-Michel,http://www.wikidata.org/entity/176603,
Grugahalle,http://www.wikidata.org/entity/176751,
Centre Georges Pompidou,http://www.wikidata.org/entity/178065,
270 Park Avenue,http://www.wikidata.org/entity/1676687,
L'Oceanogràfic,http://www.wikidata.org/entity/2447851,
Gare de Thun-le-Paradis,http://www.wikidata.org/entity/2209315,
Hendaye station,http://www.wikidata.org/entity/2310209,
Theodor-Heuss-Brücke,http://www.wikidata.org/entity/2417198,
Bucharest Metro Line M1,http://www.wikidata.org/entity/2056949,
Sortland Bridge,http://www.wikidata.org/entity/1769742,
Yellow Line,http://www.wikidata.org/entity/1597847,
Bizet metro station,http://www.wikidata.org/entity/2132820,
Cathedral of the Assumption of Blessed Virgin Mary,http://www.wikidata.org/entity/2942234,
Obolonsko–Teremkivska Line,http://www.wikidata.org/entity/2204296,
Aqueduc de Louveciennes,http://www.wikidata.org/entity/2859220,
place Dauphine,http://www.wikidata.org/entity/1810430,
Replot Bridge,http://www.wikidata.org/entity/3046103,
pont-métro Morland,http://www.wikidata.org/entity/3396422,
Paris Métro Line 6,http://www.wikidata.org/entity/50746,
Paris Métro Line 9,http://www.wikidata.org/entity/50753,
Paris Métro Line 11,http://www.wikidata.org/entity/50756,
Cité internationale,http://www.wikidata.org/entity/5273,
Bundesautobahn 555,http://www.wikidata.org/entity/17061,
Atlantic Wall,http://www.wikidata.org/entity/57370,
Zürich Airport,http://www.wikidata.org/entity/15114,
Bode Museum,http://www.wikidata.org/entity/157825,
Metropolitan Museum of Art,http://www.wikidata.org/entity/160236,
Bellevue Palace,http://www.wikidata.org/entity/317091,
General Rafael Urdaneta Bridge,http://www.wikidata.org/entity/317207,
Kunstmuseum Stuttgart,http://www.wikidata.org/entity/317398,
Victoria Falls Bridge,http://www.wikidata.org/entity/317323,
Hadrian's Wall,http://www.wikidata.org/entity/57357,
Solidarity Bridge,http://www.wikidata.org/entity/62592,
Barcelona–El Prat,http://www.wikidata.org/entity/56973,
Castle of Vêves,http://www.wikidata.org/entity/1014446,
line from Saint-Germain-des-Fossés to Nîmes-Courbessac,http://www.wikidata.org/entity/1057844,
A71 autoroute,http://www.wikidata.org/entity/788946,
Saint-Étienne–Lyon railway,http://www.wikidata.org/entity/803148,
Attiki Odos,http://www.wikidata.org/entity/758059,
Mexico City Metro Line 3,http://www.wikidata.org/entity/945935,
manufacture Claude-et-Duval,http://www.wikidata.org/entity/22960555,
388 Market Street,http://www.wikidata.org/entity/14681514,
York city walls,http://www.wikidata.org/entity/4205980,
Institute of Technology of Cambodia,http://www.wikidata.org/entity/11812055,
Queen Elizabeth II Bridge,http://www.wikidata.org/entity/12066699,
Trinity Monastery,http://www.wikidata.org/entity/4463578,
Old Hill Place Bridge,http://www.wikidata.org/entity/15637674,
Stony Gorge Dam,http://www.wikidata.org/entity/7619556,
OneAmerica Tower,http://www.wikidata.org/entity/201992,
El Dorado International Airport,http://www.wikidata.org/entity/201785,
Essen Stadtbahn,http://www.wikidata.org/entity/203252,
Ernst-Reuter-Platz metro station,http://www.wikidata.org/entity/658361,
Piona Abbey,http://www.wikidata.org/entity/661111,
Hamburg Finkenwerder Airport,http://www.wikidata.org/entity/663819,
Visby Cathedral,http://www.wikidata.org/entity/664018,
Glacier Express,http://www.wikidata.org/entity/661561,
De Kuip,http://www.wikidata.org/entity/330298,
Abrahamsberg metro station,http://www.wikidata.org/entity/330935,
Helsinki Olympic Stadium,http://www.wikidata.org/entity/332219,
Kaiserbrücke,http://www.wikidata.org/entity/328874,
Navajo Bridge,http://www.wikidata.org/entity/21281417,
17 bis rue Joseph-de-Maistre,http://www.wikidata.org/entity/21088675,
16 boulevard des Italiens,http://www.wikidata.org/entity/21088692,
Eglise Notre-Dame,http://www.wikidata.org/entity/21293498,
International Gem Tower,http://www.wikidata.org/entity/21401857,
Maisons du Moyen Âge,http://www.wikidata.org/entity/21293191,
Gymnase Jean-Jaurès,http://www.wikidata.org/entity/21088701,
Les Saisons,http://www.wikidata.org/entity/21309065,
Tram stop Centraal Station,http://www.wikidata.org/entity/21548886,
Église Saint-André,http://www.wikidata.org/entity/22967371,
Pont du Diable,http://www.wikidata.org/entity/22967382,
Town hall of Thouars,http://www.wikidata.org/entity/22998600,
Arche des Grands Prés sur le Loir,http://www.wikidata.org/entity/22994634,
hall Castellane,http://www.wikidata.org/entity/22976717,
Théâtre Municipal d'Évreux,http://www.wikidata.org/entity/22976580,
Hôtel de Ville de Poissy,http://www.wikidata.org/entity/22980583,
Emile-Béthouart-Steg,http://www.wikidata.org/entity/23057749,
Kammermusiksaal,http://www.wikidata.org/entity/23767066,
Basel Minster,http://www.wikidata.org/entity/666479,
Stade Olympique de la Pontaise,http://www.wikidata.org/entity/668606,
Spichernstraße metro station,http://www.wikidata.org/entity/667046,
Blaschkoallee,http://www.wikidata.org/entity/666911,
Wiesbaden Central Station,http://www.wikidata.org/entity/667121,
Roman Forum,http://www.wikidata.org/entity/180212,
Star of Nanchang,http://www.wikidata.org/entity/201422,
Church of Mariahilf,http://www.wikidata.org/entity/251468,
Morestel Castle,http://www.wikidata.org/entity/22967015,
Rio Vista Bridge,http://www.wikidata.org/entity/22078047,
Église Saint-Médard,http://www.wikidata.org/entity/22954667,
Charvaux Footbridge,http://www.wikidata.org/entity/21548895,
Farnborough Wind Tunnel No. 2,http://www.wikidata.org/entity/21548915,
Farnborough Wind Tunnel No. 3,http://www.wikidata.org/entity/21548918,
HBM André-Messager-Emile-Blémont Buildings,http://www.wikidata.org/entity/21548932,
Lechbrücke Gersthofen,http://www.wikidata.org/entity/21548972,
ORBI-Tower,http://www.wikidata.org/entity/21549019,
Passerelle Thiers,http://www.wikidata.org/entity/21549068,
Saint-Quentin-en-Yvelines Footbridge,http://www.wikidata.org/entity/21549152,
Tour Tokyo,http://www.wikidata.org/entity/21549203,
